Date,Store/Product,Value
15-01-2023,LOS_ANGELES-TESLA_MODEL_X,2397.7905
04-08-2023,LOS_ANGELES-TESLA_MODEL_X,2840.481
20-01-2023,LOS_ANGELES-TESLA_MODEL_X,3013.4608
28-03-2023,LOS_ANGELES-TESLA_MODEL_X,2926.86071
05-08-2023,LOS_ANGELES-TESLA_MODEL_X,2838.3264
27-12-2023,LOS_ANGELES-TESLA_MODEL_X,3255.84
09-07-2023,LOS_ANGELES-TESLA_MODEL_X,2511.971
20-08-2023,LOS_ANGELES-TESLA_MODEL_X,6755.703585
06-08-2023,LOS_ANGELES-TESLA_MODEL_X,2481.8864
15-07-2023,LOS_ANGELES-TESLA_MODEL_X,2645.200026
10-05-2023,LOS_ANGELES-TESLA_MODEL_X,2323.776
08-07-2023,LOS_ANGELES-TESLA_MODEL_X,2763.6336
08-05-2023,LOS_ANGELES-TESLA_MODEL_X,2500.8256
28-03-2023,LOS_ANGELES-TESLA_MODEL_X,2234.4
20-07-2023,LOS_ANGELES-TESLA_MODEL_X,2409.3216
23-02-2023,LOS_ANGELES-TESLA_MODEL_X,2652.153
15-02-2023,LOS_ANGELES-TESLA_MODEL_X,2577.54
27-05-2023,LOS_ANGELES-TESLA_MODEL_X,7344.792
05-07-2023,LOS_ANGELES-TESLA_MODEL_X,6618.612
20-11-2023,LOS_ANGELES-TESLA_MODEL_X,6445.3662
26-01-2023,LOS_ANGELES-TESLA_MODEL_X,6595.897462
18-08-2023,LOS_ANGELES-TESLA_MODEL_X,2404.385438
04-08-2023,LOS_ANGELES-TESLA_MODEL_X,6246.744
27-08-2023,LOS_ANGELES-TESLA_MODEL_X,2571.4752
07-06-2023,LOS_ANGELES-TESLA_MODEL_X,2191.84
07-11-2023,LOS_ANGELES-TESLA_MODEL_X,7090.496
12-07-2023,LOS_ANGELES-TESLA_MODEL_X,5960.560425
26-04-2023,LOS_ANGELES-TESLA_MODEL_X,7041.04128
25-01-2023,LOS_ANGELES-TESLA_MODEL_X,2675.2152
06-01-2023,LOS_ANGELES-TESLA_MODEL_X,6160.5999
01-07-2023,LOS_ANGELES-TESLA_MODEL_X,6625.794
03-09-2023,LOS_ANGELES-TESLA_MODEL_X,6281.6565
01-10-2023,LOS_ANGELES-TESLA_MODEL_X,5811.6744
02-04-2023,LOS_ANGELES-TESLA_MODEL_X,6168.4735
12-02-2023,LOS_ANGELES-TESLA_MODEL_X,5783.1592
26-01-2023,LOS_ANGELES-TESLA_MODEL_X,5930.2971
04-10-2023,LOS_ANGELES-TESLA_MODEL_X,5322.0615
19-07-2023,LOS_ANGELES-TESLA_MODEL_X,6566.1568
01-11-2023,LOS_ANGELES-TESLA_MODEL_X,5822.5272
15-03-2023,LOS_ANGELES-TESLA_MODEL_X,6038.5192
17-02-2023,LOS_ANGELES-TESLA_MODEL_X,6386.2344
11-02-2023,LOS_ANGELES-TESLA_MODEL_X,5128.9056
04-07-2023,LOS_ANGELES-TESLA_MODEL_X,5467.231
11-02-2023,LOS_ANGELES-TESLA_MODEL_X,5660.48
18-07-2023,LOS_ANGELES-TESLA_MODEL_X,5839.3916
26-04-2023,LOS_ANGELES-TESLA_MODEL_X,5619.0372
23-04-2023,LOS_ANGELES-TESLA_MODEL_X,6383.388916
27-01-2023,LOS_ANGELES-TESLA_MODEL_X,5969.282592
15-07-2023,LOS_ANGELES-TESLA_MODEL_X,5205.62
23-09-2023,LOS_ANGELES-TESLA_MODEL_X,6031.368322
19-05-2023,LOS_ANGELES-TESLA_MODEL_X,5496.0388
21-12-2023,LOS_ANGELES-TESLA_MODEL_X,4883.76
25-10-2023,LOS_ANGELES-TESLA_MODEL_X,5175.429
05-09-2023,LOS_ANGELES-TESLA_MODEL_X,5633.5608
08-11-2023,LOS_ANGELES-TESLA_MODEL_X,5785.8192
28-08-2023,LOS_ANGELES-TESLA_MODEL_X,5636.4336
16-01-2023,LOS_ANGELES-TESLA_MODEL_X,6222.4848
25-07-2023,LOS_ANGELES-TESLA_MODEL_X,5634.754448
06-03-2023,LOS_ANGELES-TESLA_MODEL_X,5730.587226
15-12-2023,LOS_ANGELES-TESLA_MODEL_X,5761.56
28-01-2023,LOS_ANGELES-TESLA_MODEL_X,6214.965379
16-11-2023,LOS_ANGELES-TESLA_MODEL_X,5952.4416
12-05-2023,LOS_ANGELES-TESLA_MODEL_X,5766.9066
01-03-2023,LOS_ANGELES-TESLA_MODEL_X,5167.05
02-02-2023,LOS_ANGELES-TESLA_MODEL_X,5678.169
11-09-2023,LOS_ANGELES-TESLA_MODEL_X,6005.5884
21-06-2023,LOS_ANGELES-TESLA_MODEL_X,5496.0388
14-07-2023,LOS_ANGELES-TESLA_MODEL_X,6403.152
17-01-2023,LOS_ANGELES-TESLA_MODEL_X,5597.2917
16-09-2023,LOS_ANGELES-TESLA_MODEL_X,5356.3356
14-09-2023,LOS_ANGELES-TESLA_MODEL_X,5156.350368
01-06-2023,LOS_ANGELES-TESLA_MODEL_X,5410.875841
12-12-2023,LOS_ANGELES-TESLA_MODEL_X,5762.8368
23-05-2023,LOS_ANGELES-TESLA_MODEL_X,6084.351
26-01-2023,LOS_ANGELES-TESLA_MODEL_X,4974.2
16-11-2023,LOS_ANGELES-TESLA_MODEL_X,5770.0188
04-09-2023,LOS_ANGELES-TESLA_MODEL_X,5936.038847
19-05-2023,LOS_ANGELES-TESLA_MODEL_X,5438.172734
11-12-2023,LOS_ANGELES-TESLA_MODEL_X,5616.3373
10-01-2023,LOS_ANGELES-TESLA_MODEL_X,4876.179
02-12-2023,LOS_ANGELES-TESLA_MODEL_X,5375.4876
08-06-2023,LOS_ANGELES-TESLA_MODEL_X,5302.434956
03-10-2023,LOS_ANGELES-TESLA_MODEL_X,5761.29952
17-04-2023,LOS_ANGELES-TESLA_MODEL_X,6228.0176
11-03-2023,LOS_ANGELES-TESLA_MODEL_X,6114.8346
23-05-2023,LOS_ANGELES-TESLA_MODEL_X,5382.948328
05-09-2023,LOS_ANGELES-TESLA_MODEL_X,6137.525331
21-10-2023,LOS_ANGELES-TESLA_MODEL_X,8147.7396
09-04-2023,LOS_ANGELES-TESLA_MODEL_X,6289.37848
15-07-2023,LOS_ANGELES-TESLA_MODEL_X,6136.64128
03-02-2023,LOS_ANGELES-TESLA_MODEL_X,6295.34752
08-10-2023,LOS_ANGELES-TESLA_MODEL_X,5261.579431
13-04-2023,LOS_ANGELES-TESLA_MODEL_X,6043.911286
12-11-2023,LOS_ANGELES-TESLA_MODEL_X,5076.8494
10-08-2023,LOS_ANGELES-TESLA_MODEL_X,4298.56
05-02-2023,LOS_ANGELES-TESLA_MODEL_X,5278.2912
28-03-2023,LOS_ANGELES-TESLA_MODEL_X,6026.9216
19-01-2023,LOS_ANGELES-TESLA_MODEL_X,6059.4534
02-05-2023,LOS_ANGELES-TESLA_MODEL_X,4472.809518
13-08-2023,LOS_ANGELES-TESLA_MODEL_X,5434.4864
26-11-2023,LOS_ANGELES-TESLA_MODEL_X,6553.8144
19-07-2023,LOS_ANGELES-TESLA_MODEL_X,4644.9984
17-07-2023,LOS_ANGELES-TESLA_MODEL_X,6109.488
02-12-2023,LOS_ANGELES-TESLA_MODEL_X,5416.4516
28-12-2023,LOS_ANGELES-TESLA_MODEL_X,5914.776
09-07-2023,LOS_ANGELES-TESLA_MODEL_X,5816.4225
08-08-2023,LOS_ANGELES-TESLA_MODEL_X,6859.2888
18-06-2023,LOS_ANGELES-TESLA_MODEL_X,6276.1104
11-09-2023,LOS_ANGELES-TESLA_MODEL_X,5790.0486
01-08-2023,LOS_ANGELES-TESLA_MODEL_X,5736.04466
23-06-2023,LOS_ANGELES-TESLA_MODEL_X,6382.710166
17-06-2023,LOS_ANGELES-TESLA_MODEL_X,6240.36
04-10-2023,LOS_ANGELES-TESLA_MODEL_X,6359.661
21-07-2023,LOS_ANGELES-TESLA_MODEL_X,5560.2512
01-05-2023,LOS_ANGELES-TESLA_MODEL_X,6320.16
15-03-2023,LOS_ANGELES-TESLA_MODEL_X,6097.119
20-11-2023,LOS_ANGELES-TESLA_MODEL_X,5635.476
08-10-2023,LOS_ANGELES-TESLA_MODEL_X,5943.504
22-05-2023,LOS_ANGELES-TESLA_MODEL_X,6165.0288
12-05-2023,LOS_ANGELES-TESLA_MODEL_X,5443.2378
12-02-2023,LOS_ANGELES-TESLA_MODEL_X,5308.9344
20-07-2023,LOS_ANGELES-TESLA_MODEL_X,5973.1098
21-11-2023,LOS_ANGELES-TESLA_MODEL_X,5671.9446
07-10-2023,LOS_ANGELES-TESLA_MODEL_X,5921.2664
15-07-2023,LOS_ANGELES-TESLA_MODEL_X,5148.297
28-07-2023,LOS_ANGELES-TESLA_MODEL_X,4978.0038
23-08-2023,LOS_ANGELES-TESLA_MODEL_X,5298.581962
14-11-2023,LOS_ANGELES-TESLA_MODEL_X,5864.8478
02-11-2023,LOS_ANGELES-TESLA_MODEL_X,5609.94
24-03-2023,LOS_ANGELES-TESLA_MODEL_X,5075.28
14-09-2023,LOS_ANGELES-TESLA_MODEL_X,5479.866
23-05-2023,LOS_ANGELES-TESLA_MODEL_X,5507.796
27-09-2023,LOS_ANGELES-TESLA_MODEL_X,5447.6268
05-02-2023,LOS_ANGELES-TESLA_MODEL_X,5626.8576
26-02-2023,LOS_ANGELES-TESLA_MODEL_X,5323.2984
26-08-2023,LOS_ANGELES-TESLA_MODEL_X,6435.072
17-03-2023,LOS_ANGELES-TESLA_MODEL_X,6394.8395
24-06-2023,LOS_ANGELES-TESLA_MODEL_X,6542.665382
19-04-2023,LOS_ANGELES-TESLA_MODEL_X,6148.7895
03-03-2023,LOS_ANGELES-TESLA_MODEL_X,5079.1104
01-11-2023,LOS_ANGELES-TESLA_MODEL_X,6438.4236
05-08-2023,LOS_ANGELES-TESLA_MODEL_X,5589.192
19-08-2023,LOS_ANGELES-TESLA_MODEL_X,5416.1856
19-02-2023,LOS_ANGELES-TESLA_MODEL_X,6672.876
16-10-2023,LOS_ANGELES-TESLA_MODEL_X,5828.9245
22-09-2023,LOS_ANGELES-TESLA_MODEL_X,5567.4864
06-08-2023,LOS_ANGELES-TESLA_MODEL_X,6543.127435
10-11-2023,LOS_ANGELES-TESLA_MODEL_X,6442.7328
02-12-2023,LOS_ANGELES-TESLA_MODEL_X,5077.674
23-01-2023,LOS_ANGELES-TESLA_MODEL_X,6218.947
02-07-2023,LOS_ANGELES-TESLA_MODEL_X,6326.330455
24-04-2023,LOS_ANGELES-TESLA_MODEL_X,6202.2688
28-09-2023,LOS_ANGELES-TESLA_MODEL_X,5757.57
21-06-2023,LOS_ANGELES-TESLA_MODEL_X,6279.196
18-04-2023,LOS_ANGELES-TESLA_MODEL_X,5413.8448
10-07-2023,LOS_ANGELES-TESLA_MODEL_X,5155.5854
21-06-2023,LOS_ANGELES-TESLA_MODEL_X,5550.09
21-05-2023,LOS_ANGELES-TESLA_MODEL_X,6368.04
01-06-2023,LOS_ANGELES-TESLA_MODEL_X,6212.9886
20-10-2023,LOS_ANGELES-TESLA_MODEL_X,5228.496
19-08-2023,LOS_ANGELES-TESLA_MODEL_X,6222.1124
01-01-2023,LOS_ANGELES-TESLA_MODEL_X,6002.6358
08-04-2023,LOS_ANGELES-TESLA_MODEL_X,6191.948
10-06-2023,LOS_ANGELES-TESLA_MODEL_X,6678.7812
22-09-2023,LOS_ANGELES-TESLA_MODEL_X,5686.7076
01-06-2023,LOS_ANGELES-TESLA_MODEL_X,6082.9944
23-05-2023,LOS_ANGELES-TESLA_MODEL_X,5761.56
07-09-2023,LOS_ANGELES-TESLA_MODEL_X,6362.618069
20-12-2023,LOS_ANGELES-TESLA_MODEL_X,6497.011536
22-12-2023,LOS_ANGELES-TESLA_MODEL_X,5787.096
26-04-2023,LOS_ANGELES-TESLA_MODEL_X,2788.5312
12-07-2023,LOS_ANGELES-TESLA_MODEL_X,6123.307126
19-09-2023,LOS_ANGELES-TESLA_MODEL_X,5421.361066
04-10-2023,LOS_ANGELES-TESLA_MODEL_X,5119.3163
11-02-2023,LOS_ANGELES-TESLA_MODEL_X,5515.9356
09-08-2023,LOS_ANGELES-TESLA_MODEL_X,6451.431
10-06-2023,LOS_ANGELES-TESLA_MODEL_X,5465.901
27-04-2023,LOS_ANGELES-TESLA_MODEL_X,6222.205899
16-10-2023,LOS_ANGELES-TESLA_MODEL_X,5869.231427
13-04-2023,LOS_ANGELES-TESLA_MODEL_X,7098.4095
14-01-2023,LOS_ANGELES-TESLA_MODEL_X,5557.393296
21-01-2023,LOS_ANGELES-TESLA_MODEL_X,6722.352
08-12-2023,LOS_ANGELES-TESLA_MODEL_X,6235.725854
22-08-2023,LOS_ANGELES-TESLA_MODEL_X,6450.087567
02-04-2023,LOS_ANGELES-TESLA_MODEL_X,5651.032052
18-07-2023,LOS_ANGELES-TESLA_MODEL_X,5590.222165
24-07-2023,LOS_ANGELES-TESLA_MODEL_X,6283.375392
24-06-2023,LOS_ANGELES-TESLA_MODEL_X,6160.212072
01-05-2023,LOS_ANGELES-TESLA_MODEL_X,2409.681498
26-12-2023,LOS_ANGELES-TESLA_MODEL_X,2510.507645
05-09-2023,LOS_ANGELES-TESLA_MODEL_X,2511.141772
23-04-2023,LOS_ANGELES-TESLA_MODEL_X,2633.6128
06-07-2023,LOS_ANGELES-TESLA_MODEL_X,2810.8752
24-10-2023,LOS_ANGELES-TESLA_MODEL_X,5972.189227
20-05-2023,LOS_ANGELES-TESLA_MODEL_X,6378.68
16-07-2023,LOS_ANGELES-TESLA_MODEL_X,2421.9832
24-02-2023,LOS_ANGELES-TESLA_MODEL_X,3111.003
22-04-2023,LOS_ANGELES-TESLA_MODEL_X,2871.496228
13-02-2023,LOS_ANGELES-TESLA_MODEL_X,3190.7232
07-03-2023,LOS_ANGELES-TESLA_MODEL_X,2539.5552
05-09-2023,LOS_ANGELES-TESLA_MODEL_X,2714.466893
25-12-2023,LOS_ANGELES-TESLA_MODEL_X,5958.365186
19-01-2023,LOS_ANGELES-TESLA_MODEL_X,6144.0015
27-04-2023,LOS_ANGELES-TESLA_MODEL_X,7469.28
26-05-2023,LOS_ANGELES-TESLA_MODEL_X,6852.16
12-07-2023,LOS_ANGELES-TESLA_MODEL_X,2784.8737
10-10-2023,LOS_ANGELES-TESLA_MODEL_X,2762.144
24-07-2023,LOS_ANGELES-TESLA_MODEL_X,3165.1074
06-11-2023,LOS_ANGELES-TESLA_MODEL_X,2417.94
12-04-2023,LOS_ANGELES-TESLA_MODEL_X,3566.1024
25-08-2023,LOS_ANGELES-TESLA_MODEL_X,3640.21
20-09-2023,LOS_ANGELES-TESLA_MODEL_X,2885.568
18-03-2023,LOS_ANGELES-TESLA_MODEL_X,7407.036
17-11-2023,LOS_ANGELES-TESLA_MODEL_X,5978.5362
17-12-2023,LOS_ANGELES-TESLA_MODEL_X,2740.0128
04-09-2023,LOS_ANGELES-TESLA_MODEL_X,2434.432
19-01-2023,LOS_ANGELES-TESLA_MODEL_X,2962.8144
05-07-2023,LOS_ANGELES-TESLA_MODEL_X,2737.0336
07-03-2023,LOS_ANGELES-TESLA_MODEL_X,3188.808
23-08-2023,LOS_ANGELES-TESLA_MODEL_X,2714.796
26-05-2023,LOS_ANGELES-TESLA_MODEL_X,2406.06709
10-07-2023,LOS_ANGELES-TESLA_MODEL_X,2589.3504
11-02-2023,LOS_ANGELES-TESLA_MODEL_X,2435.496
09-03-2023,LOS_ANGELES-TESLA_MODEL_X,2665.9584
26-05-2023,LOS_ANGELES-TESLA_MODEL_X,3281.093189
04-04-2023,LOS_ANGELES-TESLA_MODEL_X,2696.377075
22-04-2023,LOS_ANGELES-TESLA_MODEL_X,2577.7927
15-05-2023,LOS_ANGELES-TESLA_MODEL_X,3019.7916
22-06-2023,LOS_ANGELES-TESLA_MODEL_X,3056.6592
11-02-2023,LOS_ANGELES-TESLA_MODEL_X,2678.62
18-09-2023,LOS_ANGELES-TESLA_MODEL_X,2823.749515
14-04-2023,LOS_ANGELES-TESLA_MODEL_X,3388.253809
25-06-2023,LOS_ANGELES-TESLA_MODEL_X,3501.0255
01-12-2023,LOS_ANGELES-TESLA_MODEL_X,3050.9136
28-03-2023,LOS_ANGELES-TESLA_MODEL_X,2918.685
28-02-2023,LOS_ANGELES-TESLA_MODEL_X,2933.7672
20-02-2023,LOS_ANGELES-TESLA_MODEL_X,3622.8003
11-06-2023,LOS_ANGELES-TESLA_MODEL_X,2629.794397
04-11-2023,LOS_ANGELES-TESLA_MODEL_X,2463.129955
23-06-2023,LOS_ANGELES-TESLA_MODEL_X,2684.2592
27-08-2023,LOS_ANGELES-TESLA_MODEL_X,2741.2896
20-02-2023,LOS_ANGELES-TESLA_MODEL_X,3029.8464
27-05-2023,LOS_ANGELES-TESLA_MODEL_X,2603.3154
28-01-2023,LOS_ANGELES-TESLA_MODEL_X,2997.0486
27-04-2023,LOS_ANGELES-TESLA_MODEL_X,2921.6376
28-12-2023,LOS_ANGELES-TESLA_MODEL_X,3167.5945
02-02-2023,LOS_ANGELES-TESLA_MODEL_X,3167.5945
06-04-2023,LOS_ANGELES-TESLA_MODEL_X,3383.354511
08-09-2023,LOS_ANGELES-TESLA_MODEL_X,2714.591329
25-07-2023,LOS_ANGELES-TESLA_MODEL_X,2585.035107
15-04-2023,LOS_ANGELES-TESLA_MODEL_S,3239.6
17-02-2023,LOS_ANGELES-TESLA_MODEL_S,2983.2841
09-04-2023,LOS_ANGELES-TESLA_MODEL_S,3097.3
10-02-2023,LOS_ANGELES-TESLA_MODEL_S,2660.4
04-09-2023,LOS_ANGELES-TESLA_MODEL_S,2953
06-10-2023,LOS_ANGELES-TESLA_MODEL_S,2799.7
06-09-2023,LOS_ANGELES-TESLA_MODEL_S,2797.7
21-09-2023,LOS_ANGELES-TESLA_MODEL_S,3094.3
27-08-2023,LOS_ANGELES-TESLA_MODEL_S,3098.3
01-03-2023,LOS_ANGELES-TESLA_MODEL_S,3101.3
24-01-2023,LOS_ANGELES-TESLA_MODEL_S,3233.6
03-11-2023,LOS_ANGELES-TESLA_MODEL_S,3092.3
20-03-2023,LOS_ANGELES-TESLA_MODEL_S,3185.80288
28-12-2023,LOS_ANGELES-TESLA_MODEL_S,3679.5
18-05-2023,LOS_ANGELES-TESLA_MODEL_S,2515.1
01-03-2023,LOS_ANGELES-TESLA_MODEL_S,2510.1
26-01-2023,LOS_ANGELES-TESLA_MODEL_S,2506.0535
15-01-2023,LOS_ANGELES-TESLA_MODEL_S,2662.4
16-09-2023,LOS_ANGELES-TESLA_MODEL_S,2656.4
10-05-2023,LOS_ANGELES-TESLA_MODEL_S,2656.4
01-06-2023,LOS_ANGELES-TESLA_MODEL_S,2804.7
04-08-2023,LOS_ANGELES-TESLA_MODEL_S,3091.3
21-04-2023,LOS_ANGELES-TESLA_MODEL_S,2944
28-11-2023,LOS_ANGELES-TESLA_MODEL_S,2824.84982
11-08-2023,LOS_ANGELES-TESLA_MODEL_S,3241.6
03-12-2023,LOS_ANGELES-TESLA_MODEL_S,3246.6
03-07-2023,LOS_ANGELES-TESLA_MODEL_S,3394.9
04-04-2023,LOS_ANGELES-TESLA_MODEL_S,3153.41297
06-10-2023,LOS_ANGELES-TESLA_MODEL_S,3089.3
18-09-2023,LOS_ANGELES-TESLA_MODEL_S,3090.3
16-02-2023,LOS_ANGELES-TESLA_MODEL_S,3117.12195
25-04-2023,LOS_ANGELES-TESLA_MODEL_S,2478.27028
27-12-2023,LOS_ANGELES-TESLA_MODEL_S,5751.2044
08-07-2023,LOS_ANGELES-TESLA_MODEL_S,5566.1383
04-12-2023,LOS_ANGELES-TESLA_MODEL_S,2505.0535
18-11-2023,LOS_ANGELES-TESLA_MODEL_S,2504.1
09-12-2023,LOS_ANGELES-TESLA_MODEL_S,2510.1
07-04-2023,LOS_ANGELES-TESLA_MODEL_S,2498.0535
04-04-2023,LOS_ANGELES-TESLA_MODEL_S,2503.0535
27-07-2023,LOS_ANGELES-TESLA_MODEL_S,2656.4
28-05-2023,LOS_ANGELES-TESLA_MODEL_S,2804.7
07-02-2023,LOS_ANGELES-TESLA_MODEL_S,2646.12628
07-08-2023,LOS_ANGELES-TESLA_MODEL_S,2955
27-11-2023,LOS_ANGELES-TESLA_MODEL_S,2641.12628
08-03-2023,LOS_ANGELES-TESLA_MODEL_S,3100.3
13-02-2023,LOS_ANGELES-TESLA_MODEL_S,3389.9
22-07-2023,LOS_ANGELES-TESLA_MODEL_S,3366.00836
04-12-2023,LOS_ANGELES-TESLA_MODEL_S,3238.6
17-03-2023,LOS_ANGELES-TESLA_MODEL_S,3243.6
03-03-2023,LOS_ANGELES-TESLA_MODEL_S,2942
21-02-2023,LOS_ANGELES-TESLA_MODEL_S,3093.3
19-02-2023,LOS_ANGELES-TESLA_MODEL_S,2789.79288
25-12-2023,LOS_ANGELES-TESLA_MODEL_S,5631.56457
14-05-2023,LOS_ANGELES-TESLA_MODEL_S,4049.39806
17-06-2023,LOS_ANGELES-TESLA_MODEL_S,2553.05368
24-01-2023,LOS_ANGELES-TESLA_MODEL_S,3078.90062
12-06-2023,LOS_ANGELES-TESLA_MODEL_S,2857.2682
24-02-2023,LOS_ANGELES-TESLA_MODEL_S,2806.7
08-07-2023,LOS_ANGELES-TESLA_MODEL_S,2651.4
26-03-2023,LOS_ANGELES-TESLA_MODEL_S,3096.3
22-11-2023,LOS_ANGELES-TESLA_MODEL_S,3093.3
26-02-2023,LOS_ANGELES-TESLA_MODEL_S,3100.3
12-09-2023,LOS_ANGELES-TESLA_MODEL_S,3340.11672
15-10-2023,LOS_ANGELES-TESLA_MODEL_S,5253.299
28-06-2023,LOS_ANGELES-TESLA_MODEL_S,2317.7654
04-03-2023,LOS_ANGELES-TESLA_MODEL_S,2264.09485
22-06-2023,LOS_ANGELES-TESLA_MODEL_S,2438.76242
17-03-2023,LOS_ANGELES-TESLA_MODEL_S,2487.68514
21-05-2023,LOS_ANGELES-TESLA_MODEL_S,2416.9327
02-03-2023,LOS_ANGELES-TESLA_MODEL_S,2263.09485
17-08-2023,LOS_ANGELES-TESLA_MODEL_S,2507.1
14-04-2023,LOS_ANGELES-TESLA_MODEL_S,2484.27028
18-12-2023,LOS_ANGELES-TESLA_MODEL_S,2639.98775
10-09-2023,LOS_ANGELES-TESLA_MODEL_S,2662.4
14-03-2023,LOS_ANGELES-TESLA_MODEL_S,2662.4
01-04-2023,LOS_ANGELES-TESLA_MODEL_S,2805.7
24-05-2023,LOS_ANGELES-TESLA_MODEL_S,2803.7
13-10-2023,LOS_ANGELES-TESLA_MODEL_S,2949
13-08-2023,LOS_ANGELES-TESLA_MODEL_S,2947
01-02-2023,LOS_ANGELES-TESLA_MODEL_S,5572.2571
25-07-2023,LOS_ANGELES-TESLA_MODEL_S,2410.15561
05-03-2023,LOS_ANGELES-TESLA_MODEL_S,2580.09253
06-09-2023,LOS_ANGELES-TESLA_MODEL_S,2798.7
06-11-2023,LOS_ANGELES-TESLA_MODEL_S,2510.1
28-11-2023,LOS_ANGELES-TESLA_MODEL_S,2790.922
08-03-2023,LOS_ANGELES-TESLA_MODEL_S,5438.35648
27-09-2023,LOS_ANGELES-TESLA_MODEL_S,3091.7905
26-06-2023,LOS_ANGELES-TESLA_MODEL_S,2655.4
09-07-2023,LOS_ANGELES-TESLA_MODEL_S,2802.7
23-03-2023,LOS_ANGELES-TESLA_MODEL_S,2807.7
01-07-2023,LOS_ANGELES-TESLA_MODEL_S,2586.09253
23-05-2023,LOS_ANGELES-TESLA_MODEL_S,2807.7
04-03-2023,LOS_ANGELES-TESLA_MODEL_S,2643.23901
22-02-2023,LOS_ANGELES-TESLA_MODEL_S,2385.42484
18-12-2023,LOS_ANGELES-TESLA_MODEL_S,2446.76242
02-11-2023,LOS_ANGELES-TESLA_MODEL_S,2476.27028
05-06-2023,LOS_ANGELES-TESLA_MODEL_S,2496.0535
02-12-2023,LOS_ANGELES-TESLA_MODEL_S,2513.1
13-03-2023,LOS_ANGELES-TESLA_MODEL_S,2517.1
01-05-2023,LOS_ANGELES-TESLA_MODEL_S,2482.63864
17-09-2023,LOS_ANGELES-TESLA_MODEL_S,2505.1
19-01-2023,LOS_ANGELES-TESLA_MODEL_S,2654.4
20-03-2023,LOS_ANGELES-TESLA_MODEL_S,2507.1
15-07-2023,LOS_ANGELES-TESLA_MODEL_S,2503.0535
25-08-2023,LOS_ANGELES-TESLA_MODEL_S,2654.4
27-12-2023,LOS_ANGELES-TESLA_MODEL_S,2511.1
03-03-2023,LOS_ANGELES-TESLA_MODEL_S,2517.1
12-07-2023,LOS_ANGELES-TESLA_MODEL_S,5741.17253
09-06-2023,LOS_ANGELES-TESLA_MODEL_S,2355.8
27-06-2023,LOS_ANGELES-TESLA_MODEL_S,2407.9327
15-09-2023,LOS_ANGELES-TESLA_MODEL_S,2358.8
09-05-2023,LOS_ANGELES-TESLA_MODEL_S,2357.8
05-02-2023,LOS_ANGELES-TESLA_MODEL_S,2359.8
28-05-2023,LOS_ANGELES-TESLA_MODEL_S,2359.8
08-09-2023,LOS_ANGELES-TESLA_MODEL_S,2369.8
22-09-2023,LOS_ANGELES-TESLA_MODEL_S,2502.1
27-03-2023,LOS_ANGELES-TESLA_MODEL_S,2512.1
17-10-2023,LOS_ANGELES-TESLA_MODEL_S,5731.7
22-04-2023,LOS_ANGELES-TESLA_MODEL_S,5735.7
10-05-2023,LOS_ANGELES-TESLA_MODEL_S,5733.7
22-04-2023,LOS_ANGELES-TESLA_MODEL_S,5864.0774
12-01-2023,LOS_ANGELES-TESLA_MODEL_S,2357.11925
09-07-2023,LOS_ANGELES-TESLA_MODEL_S,5876
14-05-2023,LOS_ANGELES-TESLA_MODEL_S,2361.8
04-12-2023,LOS_ANGELES-TESLA_MODEL_S,2367.8
20-04-2023,LOS_ANGELES-TESLA_MODEL_S,5870
11-11-2023,LOS_ANGELES-TESLA_MODEL_S,5650.7238
14-04-2023,LOS_ANGELES-TESLA_MODEL_S,5782.757
19-06-2023,LOS_ANGELES-TESLA_MODEL_S,2509.1
26-09-2023,LOS_ANGELES-TESLA_MODEL_S,5729.7
16-06-2023,LOS_ANGELES-TESLA_MODEL_S,5582.4
25-07-2023,LOS_ANGELES-TESLA_MODEL_S,5440.1
24-02-2023,LOS_ANGELES-TESLA_MODEL_S,5285.8
06-10-2023,LOS_ANGELES-TESLA_MODEL_S,5438.1
12-08-2023,LOS_ANGELES-TESLA_MODEL_S,5435.1
21-05-2023,LOS_ANGELES-TESLA_MODEL_S,5435.1
05-12-2023,LOS_ANGELES-TESLA_MODEL_S,5434.1
01-03-2023,LOS_ANGELES-TESLA_MODEL_S,5574.4
21-12-2023,LOS_ANGELES-TESLA_MODEL_S,5434.1
06-09-2023,LOS_ANGELES-TESLA_MODEL_S,5584.4
19-11-2023,LOS_ANGELES-TESLA_MODEL_S,5290.8
10-05-2023,LOS_ANGELES-TESLA_MODEL_S,5282.8
23-03-2023,LOS_ANGELES-TESLA_MODEL_S,5440.1
06-09-2023,LOS_ANGELES-TESLA_MODEL_S,5579.4
07-07-2023,LOS_ANGELES-TESLA_MODEL_S,5581.4
10-07-2023,LOS_ANGELES-TESLA_MODEL_S,5583.4
20-07-2023,LOS_ANGELES-TESLA_MODEL_S,5532.94198
03-02-2023,LOS_ANGELES-TESLA_MODEL_S,5289.3869
12-06-2023,LOS_ANGELES-TESLA_MODEL_S,5582.4
26-07-2023,LOS_ANGELES-TESLA_MODEL_S,5567.8165
02-05-2023,LOS_ANGELES-TESLA_MODEL_S,5001.2
16-08-2023,LOS_ANGELES-TESLA_MODEL_S,5001.2
08-12-2023,LOS_ANGELES-TESLA_MODEL_S,5004.2
16-12-2023,LOS_ANGELES-TESLA_MODEL_S,5442.1
06-02-2023,LOS_ANGELES-TESLA_MODEL_S,5287.8
